,name,href,uid,guid,id,height,weight,age,position,jersey,salary,birthDate,headshot,lastName,experience,college,birthPlace,hand,GP,GS,MIN,FGM,FGA,FG%,3PTM,3PTA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,BLK,STL,PF,TO,PTS
310,Wenyen Gabriel,https://www.espn.com/nba/player/_/id/4066264/wenyen-gabriel,s:40~l:46~a:4066264,18e4d930159d3ccd1ad30c41b0236afb,4066264,81.0,205.0,23,PF,35.0,1445697.0,03/26/97,https://a.espncdn.com/i/headshots/nba/players/full/4066264.png,Wenyen Gabriel,1,Kentucky,Sudan,,30.0,1.0,7.8,0.7,1.6,43.8,0.2,0.7,30.0,0.5,0.7,68.2,0.7,1.0,1.7,0.3,0.2,0.4,1.3,0.5,2.1
311,Mario Hezonja,https://www.espn.com/nba/player/_/id/2995706/mario-hezonja,s:40~l:46~a:2995706,e8230e3bfde38350fbcdbd42bdbad4b2,2995706,80.0,220.0,25,SF,44.0,1737145.0,02/25/95,https://a.espncdn.com/i/headshots/nba/players/full/2995706.png,Mario Hezonja,5,,Croatia,,330.0,69.0,18.5,2.6,6.2,41.7,0.8,2.5,31.9,0.9,1.2,81.2,0.4,2.7,3.1,1.3,0.2,0.7,1.7,1.1,6.9
312,Jaylen Hoard,https://www.espn.com/nba/player/_/id/4395688/jaylen-hoard,s:40~l:46~a:4395688,f5dad07d18599a010bae8e70bdef9cd0,4395688,80.0,216.0,21,SF,6.0,0.0,03/30/99,https://a.espncdn.com/i/headshots/nba/players/full/4395688.png,Jaylen Hoard,1,Wake Forest,France,,13.0,0.0,7.9,1.2,2.5,46.9,0.0,0.2,0.0,0.6,1.0,61.5,1.1,1.4,2.5,0.3,0.0,0.4,0.9,0.3,2.9
313,Rodney Hood,https://www.espn.com/nba/player/_/id/2581177/rodney-hood,s:40~l:46~a:2581177,119e04248dce82dbfd35c727c2fa9f41,2581177,80.0,208.0,28,SF,5.0,5718000.0,10/20/92,https://a.espncdn.com/i/headshots/nba/players/full/2581177.png,Rodney Hood,6,Duke,"Meridian, MS",,341.0,248.0,27.3,4.5,10.6,42.6,1.7,4.6,37.2,1.7,2.1,83.9,0.4,2.5,2.9,1.9,0.2,0.8,2.2,1.1,12.5
314,Damian Lillard,https://www.espn.com/nba/player/_/id/6606/damian-lillard,s:40~l:46~a:6606,c6bdd0b0217620899b411ca3540f64f4,6606,74.0,195.0,30,PG,0.0,29802321.0,07/15/90,https://a.espncdn.com/i/headshots/nba/players/full/6606.png,Damian Lillard,8,Weber State,"Oakland, CA",,615.0,615.0,36.4,8.0,18.2,43.7,2.9,7.7,37.3,5.4,6.1,88.9,0.6,3.6,4.2,6.5,0.3,1.0,2.0,2.8,24.2
315,Nassir Little,https://www.espn.com/nba/player/_/id/4395652/nassir-little,s:40~l:46~a:4395652,61b001c112dfd565f73068d21db8c7c2,4395652,77.0,220.0,20,SF,9.0,2105520.0,02/11/00,https://a.espncdn.com/i/headshots/nba/players/full/4395652.png,Nassir Little,1,North Carolina,"Pensacola, FL",,48.0,5.0,11.9,1.4,3.1,43.0,0.3,1.2,23.7,0.6,0.9,63.6,0.6,1.6,2.3,0.5,0.3,0.3,1.5,0.3,3.6
316,CJ McCollum,https://www.espn.com/nba/player/_/id/2490149/cj-mccollum,s:40~l:46~a:2490149,650bab3db658cba4a596044c1e1fa8c0,2490149,75.0,190.0,29,SG,3.0,27556959.0,09/19/91,https://a.espncdn.com/i/headshots/nba/players/full/2490149.png,CJ McCollum,7,Lehigh,"Canton, OH",B,481.0,384.0,30.9,7.1,15.6,45.4,2.1,5.3,39.7,2.2,2.6,82.7,0.6,2.7,3.3,3.1,0.4,0.9,2.2,1.7,18.5
317,Jusuf Nurkic,https://www.espn.com/nba/player/_/id/3102530/jusuf-nurkic,s:40~l:46~a:3102530,f8a22884a6a539a49d691cbb729288c9,3102530,84.0,290.0,26,C,27.0,13125000.0,08/23/94,https://a.espncdn.com/i/headshots/nba/players/full/3102530.png,Jusuf Nurkic,6,,,,318.0,237.0,23.1,4.7,9.6,49.2,0.0,0.2,9.6,2.4,3.5,67.3,2.5,5.5,8.1,2.0,1.3,0.9,3.1,2.1,11.8
318,Anfernee Simons,https://www.espn.com/nba/player/_/id/4351851/anfernee-simons,s:40~l:46~a:4351851,95170b60db18eac2dca06cbf4bc24884,4351851,75.0,181.0,21,SG,1.0,2149560.0,06/08/99,https://a.espncdn.com/i/headshots/nba/players/full/4351851.png,Anfernee Simons,2,,"Longwood, FL",L,90.0,5.0,17.7,2.7,6.7,40.4,0.9,2.8,33.3,0.9,1.2,78.7,0.3,1.5,1.8,1.2,0.1,0.3,1.6,0.8,7.3
319,Caleb Swanigan,https://www.espn.com/nba/player/_/id/3906671/caleb-swanigan,s:40~l:46~a:3906671,abc27b57c122c30a9a7d4f257627e376,3906671,81.0,260.0,23,PF,50.0,2033160.0,04/18/97,https://a.espncdn.com/i/headshots/nba/players/full/3906671.png,Caleb Swanigan,3,Purdue,"Indianapolis, IN",,75.0,4.0,8.7,0.9,2.1,43.8,0.0,0.2,11.8,0.4,0.6,61.4,0.8,2.1,2.9,0.7,0.1,0.2,1.7,1.0,2.3
320,Gary Trent Jr.,https://www.espn.com/nba/player/_/id/4277843/gary-trent-jr,s:40~l:46~a:4277843,a42d9e614fcac73bafc45da0eb14df98,4277843,77.0,209.0,21,SG,2.0,1416852.0,01/18/99,https://a.espncdn.com/i/headshots/nba/players/full/4277843.png,Gary Trent Jr.,2,Duke,"Columbus, OH",R,76.0,9.0,19.0,2.8,6.5,43.2,1.5,3.8,40.5,0.5,0.7,76.9,0.3,1.1,1.5,0.9,0.2,0.6,1.2,0.3,7.6
321,Hassan Whiteside,https://www.espn.com/nba/player/_/id/4262/hassan-whiteside,s:40~l:46~a:4262,6fb93b5cd64c61b951c33d4442845c3a,4262,84.0,265.0,31,C,21.0,27093017.0,06/13/89,https://a.espncdn.com/i/headshots/nba/players/full/4262.png,Hassan Whiteside,8,Marshall,"Gastonia, NC",,410.0,320.0,26.7,5.7,9.8,58.2,0.0,0.1,32.0,2.3,3.7,60.8,3.4,8.4,11.7,0.7,2.4,0.6,2.7,1.6,13.7
322,Bojan Bogdanovic,https://www.espn.com/nba/player/_/id/3593/bojan-bogdanovic,s:40~l:46~a:3593,b5bd6896a98efac1165e32596f78e8ff,3593,80.0,226.0,31,SF,44.0,17000000.0,04/18/89,https://a.espncdn.com/i/headshots/nba/players/full/3593.png,Bojan Bogdanovic,6,,Yugoslavia,,462.0,345.0,28.5,5.0,10.8,46.0,1.9,4.8,39.4,2.4,2.7,85.8,0.5,3.0,3.5,1.5,0.1,0.6,1.6,1.6,14.2
323,Tony Bradley,https://www.espn.com/nba/player/_/id/4065673/tony-bradley,s:40~l:46~a:4065673,78cd79a1db814a119177c0b340ccf5a3,4065673,82.0,248.0,22,C,13.0,1962360.0,01/08/98,https://a.espncdn.com/i/headshots/nba/players/full/4065673.png,Tony Bradley,3,North Carolina,"Bartow, FL",,70.0,3.0,10.4,2.0,3.1,63.4,0.0,0.1,75.0,0.5,0.7,66.0,1.8,2.4,4.2,0.4,0.5,0.2,1.7,0.5,4.4
324,Jarrell Brantley,https://www.espn.com/nba/player/_/id/3912292/jarrell-brantley,s:40~l:46~a:3912292,1f4cc7e328a050d4680bbcc103609733,3912292,77.0,250.0,24,PF,5.0,0.0,06/07/96,https://a.espncdn.com/i/headshots/nba/players/full/3912292.png,Jarrell Brantley,1,Charleston,"Charleston, SC",,9.0,0.0,10.7,1.1,3.1,35.7,0.3,1.4,23.1,0.1,0.2,50.0,0.2,2.0,2.2,1.2,0.6,0.3,0.8,0.8,2.7
325,Jordan Clarkson,https://www.espn.com/nba/player/_/id/2528426/jordan-clarkson,s:40~l:46~a:2528426,e50b7c1f0792372fd2b9ce80188f029f,2528426,76.0,192.0,28,PG,0.0,13437500.0,06/07/92,https://a.espncdn.com/i/headshots/nba/players/full/2528426.png,Jordan Clarkson,6,Missouri,"Tampa, FL",,453.0,140.0,27.0,5.7,12.7,44.6,1.5,4.4,34.2,1.9,2.4,81.8,0.9,2.3,3.1,2.6,0.1,0.9,1.7,1.7,14.8
326,Mike Conley,https://www.espn.com/nba/player/_/id/3195/mike-conley,s:40~l:46~a:3195,5814198adcfd7d7f351caa2a79e5e8ee,3195,73.0,175.0,33,PG,10.0,32511624.0,10/11/87,https://a.espncdn.com/i/headshots/nba/players/full/3195.png,Mike Conley,13,Ohio State,"Indianapolis, IN",,835.0,798.0,32.4,5.3,12.0,43.9,1.4,3.8,37.5,2.9,3.5,81.9,0.4,2.5,3.0,5.6,0.2,1.4,2.0,2.0,14.9
327,Ed Davis,https://www.espn.com/nba/player/_/id/4259/ed-davis,s:40~l:46~a:4259,8ce540bada41ea4956a540bb079933aa,4259,81.0,218.0,31,C,17.0,4767000.0,06/05/89,https://a.espncdn.com/i/headshots/nba/players/full/4259.png,Ed Davis,10,North Carolina,"Washington, DC",,668.0,96.0,19.8,2.6,4.6,56.8,0.0,0.0,0.0,1.1,1.9,58.3,2.3,4.4,6.6,0.8,0.8,0.5,2.5,0.8,6.3
328,Rudy Gobert,https://www.espn.com/nba/player/_/id/3032976/rudy-gobert,s:40~l:46~a:3032976,78795dbf3e02934ef796d6a71375c9f5,3032976,85.0,258.0,28,C,27.0,23241573.0,06/26/92,https://a.espncdn.com/i/headshots/nba/players/full/3032976.png,Rudy Gobert,7,,France,,474.0,382.0,29.5,4.3,6.7,64.0,0.0,0.0,0.0,3.1,4.9,63.1,3.3,7.7,11.0,1.4,2.2,0.7,2.6,1.6,11.7
329,Joe Ingles,https://www.espn.com/nba/player/_/id/2968436/joe-ingles,s:40~l:46~a:2968436,110a16d50535c1e01e1efc9a7a080732,2968436,79.0,220.0,33,SG,2.0,11954546.0,10/02/87,https://a.espncdn.com/i/headshots/nba/players/full/2968436.png,Joe Ingles,6,,Australia,R,478.0,268.0,25.5,3.0,6.6,44.7,1.7,4.2,40.7,0.7,0.9,75.1,0.3,2.9,3.2,3.6,0.2,1.0,1.9,1.6,8.3
330,Donovan Mitchell,https://www.espn.com/nba/player/_/id/3908809/donovan-mitchell,s:40~l:46~a:3908809,6482ece5f90392e2ffdd13901fdd3a49,3908809,73.0,215.0,24,SG,45.0,3635760.0,09/07/96,https://a.espncdn.com/i/headshots/nba/players/full/3908809.png,Donovan Mitchell,3,Louisville,"Elmsford, NY",,225.0,217.0,33.8,8.3,18.8,43.9,2.4,6.9,35.5,3.7,4.5,82.4,0.7,3.3,4.1,4.0,0.3,1.3,2.6,2.7,22.7
331,Juwan Morgan,https://www.espn.com/nba/player/_/id/3934721/juwan-morgan,s:40~l:46~a:3934721,4dccb49d9843cf9705800232db649963,3934721,79.0,232.0,23,SF,16.0,746054.0,04/17/97,https://a.espncdn.com/i/headshots/nba/players/full/3934721.png,Juwan Morgan,1,Indiana,"Waynesville, MO",,21.0,0.0,6.4,0.7,1.2,57.7,0.1,0.4,37.5,0.1,0.2,75.0,0.5,0.9,1.4,0.3,0.1,0.0,0.9,0.3,1.7
332,Emmanuel Mudiay,https://www.espn.com/nba/player/_/id/3892818/emmanuel-mudiay,s:40~l:46~a:3892818,9337cd1180d021efdd5df9ea80cff30c,3892818,75.0,200.0,24,PG,15.0,1620564.0,03/05/96,https://a.espncdn.com/i/headshots/nba/players/full/3892818.png,Emmanuel Mudiay,5,,Congo,,300.0,165.0,23.9,4.1,10.2,40.1,0.9,2.9,32.3,1.9,2.6,74.4,0.5,2.5,2.9,3.8,0.3,0.7,1.6,2.2,11.0
333,Georges Niang,https://www.espn.com/nba/player/_/id/2990969/georges-niang,s:40~l:46~a:2990969,fc22b9ec32bd07ebe8036c89ddfb8f11,2990969,79.0,230.0,27,SF,31.0,1645357.0,06/17/93,https://a.espncdn.com/i/headshots/nba/players/full/2990969.png,Georges Niang,4,Iowa State,"Lawrence, MA",,157.0,1.0,10.0,1.5,3.5,43.6,0.9,2.2,38.7,0.3,0.3,82.7,0.2,1.3,1.5,0.6,0.1,0.2,0.9,0.4,4.2
334,Royce O'Neale,https://www.espn.com/nba/player/_/id/2583632/royce-oneale,s:40~l:46~a:2583632,1bea98201c1d642d27dc4a3d44da525e,2583632,76.0,226.0,27,SF,23.0,1618520.0,06/05/93,https://a.espncdn.com/i/headshots/nba/players/full/2583632.png,Royce O'Neale,3,Baylor,"Killeen, TX",,222.0,82.0,21.9,2.0,4.5,44.5,0.9,2.4,37.5,0.6,0.8,78.0,0.3,3.8,4.1,1.8,0.3,0.7,2.2,0.8,5.5
335,Miye Oni,https://www.espn.com/nba/player/_/id/4066851/miye-oni,s:40~l:46~a:4066851,2647df804774a071b4cf31ff181cac76,4066851,77.0,206.0,23,SG,81.0,898310.0,08/04/97,https://a.espncdn.com/i/headshots/nba/players/full/4066851.png,Miye Oni,1,Yale,"Northridge, CA",,10.0,1.0,10.9,1.2,3.2,37.5,0.7,1.9,36.8,0.4,0.5,80.0,0.5,1.2,1.7,0.4,0.2,0.4,0.9,0.4,3.5
336,Rayjon Tucker,https://www.espn.com/nba/player/_/id/3908819/rayjon-tucker,s:40~l:46~a:3908819,f8d93c4726d6cf3b754f6cafcbda6ec8,3908819,75.0,209.0,23,SG,6.0,578573.0,09/24/97,https://a.espncdn.com/i/headshots/nba/players/full/3908819.png,Rayjon Tucker,1,Arkansas-Little Rock,"Charlotte, NC",,20.0,0.0,8.1,1.0,2.2,46.5,0.2,0.9,17.6,1.0,1.2,82.6,0.2,0.9,1.0,0.3,0.1,0.1,0.5,0.4,3.1
337,Nigel Williams-Goss,https://www.espn.com/nba/player/_/id/3064457/nigel-williams-goss,s:40~l:46~a:3064457,1366da5ad545a45cdfea123049b9d2db,3064457,74.0,190.0,26,PG,0.0,1500000.0,09/16/94,https://a.espncdn.com/i/headshots/nba/players/full/3064457.png,Nigel Williams-Goss,1,Gonzaga,"HAPPY VALLEY, OR",,10.0,0.0,5.0,0.5,1.6,31.3,0.2,0.7,28.6,0.2,0.2,100.0,0.2,0.4,0.6,0.6,0.1,0.3,0.6,0.3,1.4
338,Justin Wright-Foreman,https://www.espn.com/nba/player/_/id/3911566/justin-wright-foreman,s:40~l:46~a:3911566,dc76aeb78702e02ceb262822497184d7,3911566,72.0,190.0,22,PG,3.0,0.0,10/27/97,https://a.espncdn.com/i/headshots/nba/players/full/3911566.png,Justin Wright-Foreman,1,Hofstra,"Laurelton, NY",B,4.0,0.0,11.3,1.8,5.0,35.0,0.5,2.5,20.0,0.8,1.0,75.0,0.0,1.3,1.3,1.8,0.0,0.5,1.3,0.8,4.8
339,Ky Bowman,https://www.espn.com/nba/player/_/id/4065635/ky-bowman,s:40~l:46~a:4065635,d0ef63e951bb5f842b7357521697dc62,4065635,73.0,187.0,23,PG,12.0,350189.0,06/16/97,https://a.espncdn.com/i/headshots/nba/players/full/4065635.png,Ky Bowman,1,Boston College,"Havelock, NC",,45.0,12.0,22.6,3.0,7.1,41.7,0.7,2.4,30.8,0.8,0.9,82.9,0.5,2.2,2.7,2.9,0.2,1.0,2.3,1.6,7.4
340,Marquese Chriss,https://www.espn.com/nba/player/_/id/3907487/marquese-chriss,s:40~l:46~a:3907487,a320ecf1d6481b7518ddc1dc576c27b4,3907487,81.0,240.0,23,C,32.0,654469.0,07/02/97,https://a.espncdn.com/i/headshots/nba/players/full/3907487.png,Marquese Chriss,4,Washington,"SACRAMENTO, CA",,256.0,147.0,19.4,3.0,6.5,45.6,0.6,2.1,29.0,1.4,2.1,66.9,1.3,3.6,4.9,1.1,0.8,0.7,2.6,1.3,8.0
341,Stephen Curry,https://www.espn.com/nba/player/_/id/3975/stephen-curry,s:40~l:46~a:3975,5dda51f150c966e12026400b73f34fad,3975,75.0,185.0,32,PG,30.0,40231758.0,03/14/88,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Stephen Curry,11,Davidson,"Akron, OH",,699.0,693.0,34.3,8.1,17.1,47.6,3.6,8.2,43.5,3.7,4.0,90.6,0.7,3.8,4.5,6.6,0.2,1.7,2.5,3.1,23.5
342,Draymond Green,https://www.espn.com/nba/player/_/id/6589/draymond-green,s:40~l:46~a:6589,de360720e41625f28a6bb5ff82616cb1,6589,78.0,230.0,30,PF,23.0,18539130.0,03/04/90,https://a.espncdn.com/i/headshots/nba/players/full/6589.png,Draymond Green,8,Michigan State,"Saginaw, MI",,576.0,428.0,28.1,3.3,7.5,43.5,0.9,2.8,31.9,1.6,2.2,71.0,1.1,5.8,6.9,5.0,1.1,1.4,2.8,2.1,9.0
343,Damion Lee,https://www.espn.com/nba/player/_/id/2595209/damion-lee,s:40~l:46~a:2595209,41fafb6d47a66d8f79f94161918541a4,2595209,77.0,210.0,28,SG,1.0,842327.0,10/21/92,https://a.espncdn.com/i/headshots/nba/players/full/2595209.png,Damion Lee,3,Louisville,,L,96.0,47.0,22.9,3.4,8.2,41.9,1.3,3.8,34.6,1.6,1.8,85.3,0.5,3.4,3.9,1.8,0.1,0.9,1.8,1.0,9.8
344,Kevon Looney,https://www.espn.com/nba/player/_/id/3155535/kevon-looney,s:40~l:46~a:3155535,10a8e77b877324c69966f0c4618caad6,3155535,81.0,222.0,24,PF,5.0,4464226.0,02/06/96,https://a.espncdn.com/i/headshots/nba/players/full/3155535.png,Kevon Looney,5,UCLA,"Milwaukee, WI",,224.0,36.0,13.9,1.9,3.3,57.0,0.0,0.2,15.0,0.6,1.0,60.1,1.6,2.1,3.7,1.0,0.6,0.5,1.9,0.5,4.4
345,Mychal Mulder,https://www.espn.com/nba/player/_/id/3936298/mychal-mulder,s:40~l:46~a:3936298,f5a46c489e9aee6a1a74f67f9494132f,3936298,76.0,184.0,26,G,12.0,,06/12/94,https://a.espncdn.com/i/headshots/nba/players/full/3936298.png,Mychal Mulder,1,Kentucky,"Toronto, ON",,7.0,3.0,29.1,3.7,9.6,38.8,2.3,7.4,30.8,1.3,1.7,75.0,0.4,2.9,3.3,1.1,0.1,0.3,2.9,0.7,11.0
346,Eric Paschall,https://www.espn.com/nba/player/_/id/3133817/eric-paschall,s:40~l:46~a:3133817,b67e5e0fa5cb209355845d165a49407e,3133817,78.0,255.0,23,PF,7.0,898310.0,11/04/96,https://a.espncdn.com/i/headshots/nba/players/full/3133817.png,Eric Paschall,1,Villanova,"North Tarrytown, NY",,60.0,26.0,27.6,5.3,10.7,49.7,0.6,2.2,28.7,2.7,3.5,77.4,1.4,3.2,4.6,2.1,0.2,0.5,2.1,1.6,14.0
347,Jordan Poole,https://www.espn.com/nba/player/_/id/4277956/jordan-poole,s:40~l:46~a:4277956,4b0492b5a52f267fe84098ef6d2e2bdf,4277956,76.0,194.0,21,SG,3.0,1964760.0,06/19/99,https://a.espncdn.com/i/headshots/nba/players/full/4277956.png,Jordan Poole,1,Michigan,"Milwaukee, WI",B,57.0,14.0,22.4,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,0.2,1.9,2.1,2.4,0.2,0.6,1.6,1.3,8.8
348,Alen Smailagic,https://www.espn.com/nba/player/_/id/4401415/alen-smailagic,s:40~l:46~a:4401415,6ed3f8924bfef2e70329ebd6a104ecae,4401415,82.0,215.0,20,PF,6.0,898310.0,08/18/00,https://a.espncdn.com/i/headshots/nba/players/full/4401415.png,Alen Smailagic,1,,Yugoslavia,,14.0,0.0,9.9,1.4,2.9,50.0,0.2,0.9,23.1,1.1,1.4,84.2,0.7,1.2,1.9,0.9,0.3,0.2,1.0,0.8,4.2
349,Klay Thompson,https://www.espn.com/nba/player/_/id/6475/klay-thompson,s:40~l:46~a:6475,3411530a7ab7e8dce4f165d59a559520,6475,78.0,215.0,30,SG,11.0,32742000.0,02/08/90,https://a.espncdn.com/i/headshots/nba/players/full/6475.png,Klay Thompson,8,Washington State,"Los Angeles, CA",,615.0,578.0,33.1,7.3,16.0,45.9,2.9,7.0,41.9,1.9,2.3,84.8,0.4,3.0,3.5,2.3,0.5,0.9,2.1,1.7,19.5
350,Juan Toscano-Anderson,https://www.espn.com/nba/player/_/id/4401416/juan-toscano-anderson,s:40~l:46~a:4401416,f4b3f10b1d0468a813ef67a2dce321cd,4401416,78.0,209.0,27,SF,95.0,350189.0,04/10/93,https://a.espncdn.com/i/headshots/nba/players/full/4401416.png,Juan Toscano-Anderson,1,Marquette,"Oakland, CA",,13.0,6.0,20.9,2.2,4.8,46.0,0.6,1.8,34.8,0.2,0.4,60.0,0.7,3.3,4.0,2.0,0.4,1.0,2.3,1.2,5.3
351,Andrew Wiggins,https://www.espn.com/nba/player/_/id/3059319/andrew-wiggins,s:40~l:46~a:3059319,064c19d065276a21ca99fdfb296fe05d,3059319,79.0,197.0,25,SF,22.0,27504630.0,02/23/95,https://a.espncdn.com/i/headshots/nba/players/full/3059319.png,Andrew Wiggins,6,Kansas,"Thornhill, ON",,454.0,454.0,35.8,7.3,16.5,44.1,1.2,3.6,33.2,4.0,5.4,73.2,1.3,3.1,4.4,2.3,0.6,1.0,2.2,2.1,19.7
352,Patrick Beverley,https://www.espn.com/nba/player/_/id/3964/patrick-beverley,s:40~l:46~a:3964,1ab8ad1b6dbffffcf2a7270e7e0a3df4,3964,73.0,180.0,32,PG,21.0,12345680.0,07/12/88,https://a.espncdn.com/i/headshots/nba/players/full/3964.png,Patrick Beverley,8,Arkansas,"Chicago, IL",,431.0,350.0,28.1,3.1,7.6,41.4,1.6,4.2,38.1,1.0,1.3,76.1,1.2,3.2,4.4,3.5,0.4,1.2,3.1,1.3,8.9
353,Amir Coffey,https://www.espn.com/nba/player/_/id/4066387/amir-coffey,s:40~l:46~a:4066387,2f92cfa13e6f28633bfcaa45062ce909,4066387,79.0,210.0,23,SG,7.0,0.0,06/17/97,https://a.espncdn.com/i/headshots/nba/players/full/4066387.png,Amir Coffey,1,Minnesota,"Hopkins, MN",,18.0,1.0,8.8,1.3,3.0,42.6,0.3,1.1,31.6,0.3,0.6,54.5,0.2,0.7,0.9,0.8,0.1,0.3,1.1,0.4,3.2
354,Paul George,https://www.espn.com/nba/player/_/id/4251/paul-george,s:40~l:46~a:4251,d7e5e918d53f018e9d15f9005b2390ad,4251,80.0,220.0,30,SG,13.0,30560700.0,05/02/90,https://a.espncdn.com/i/headshots/nba/players/full/4251.png,Paul George,10,Fresno State,"Palmdale, CA",,652.0,604.0,33.5,6.8,15.6,43.3,2.4,6.4,38.1,4.0,4.8,84.6,0.9,5.5,6.4,3.4,0.4,1.7,2.7,2.6,20.0
355,JaMychal Green,https://www.espn.com/nba/player/_/id/2327577/jamychal-green,s:40~l:46~a:2327577,7f371bd67ee471dbc894d3efa58bae1d,2327577,80.0,227.0,30,PF,4.0,4767000.0,06/21/90,https://a.espncdn.com/i/headshots/nba/players/full/2327577.png,JaMychal Green,6,Alabama,"Montgomery, AL",,362.0,152.0,21.9,3.1,6.5,47.1,0.8,2.0,37.5,1.2,1.6,76.8,1.8,4.3,6.1,0.9,0.4,0.6,2.7,1.1,8.1
356,Montrezl Harrell,https://www.espn.com/nba/player/_/id/2991055/montrezl-harrell,s:40~l:46~a:2991055,37502d0d04f2eb8fa0b4266731adf5df,2991055,79.0,240.0,26,PF,5.0,6000000.0,01/26/94,https://a.espncdn.com/i/headshots/nba/players/full/2991055.png,Montrezl Harrell,5,Louisville,"Tarboro, NC",,318.0,25.0,20.9,5.2,8.4,61.4,0.0,0.2,10.0,2.3,3.6,63.8,1.7,3.2,4.9,1.3,0.9,0.6,2.3,1.2,12.7
357,Reggie Jackson,https://www.espn.com/nba/player/_/id/6443/reggie-jackson,s:40~l:46~a:6443,f4f210d8024f8e2533dfc7291b278905,6443,75.0,208.0,30,PG,1.0,512721.0,04/16/90,https://a.espncdn.com/i/headshots/nba/players/full/6443.png,Reggie Jackson,9,Boston College,Italy,L,561.0,348.0,25.2,4.8,11.2,42.8,1.2,3.5,33.7,2.1,2.5,85.8,0.5,2.4,3.0,4.4,0.1,0.7,2.0,1.9,12.8
358,Mfiondu Kabengele,https://www.espn.com/nba/player/_/id/4065660/mfiondu-kabengele,s:40~l:46~a:4065660,caad856f1a201238add098e9c5a44724,4065660,81.0,250.0,23,PF,25.0,1977000.0,08/14/97,https://a.espncdn.com/i/headshots/nba/players/full/4065660.png,Mfiondu Kabengele,1,Florida State,"Burlington, ON",,12.0,0.0,5.3,1.2,2.7,43.8,0.8,1.7,45.0,0.4,0.4,100.0,0.1,0.8,0.9,0.2,0.2,0.2,0.8,0.2,3.5
359,Kawhi Leonard,https://www.espn.com/nba/player/_/id/6450/kawhi-leonard,s:40~l:46~a:6450,87ff907cc68ca82d121537e05d0c62ef,6450,79.0,225.0,29,SF,2.0,32742000.0,06/29/91,https://a.espncdn.com/i/headshots/nba/players/full/6450.png,Kawhi Leonard,9,San Diego State,"Los Angeles, CA",R,524.0,497.0,31.0,6.7,13.7,49.1,1.5,3.8,38.3,3.8,4.4,85.5,1.2,5.2,6.4,2.7,0.7,1.8,1.7,1.6,18.7
360,Terance Mann,https://www.espn.com/nba/player/_/id/3907823/terance-mann,s:40~l:46~a:3907823,14bc202c24586189f96432085299060a,3907823,77.0,215.0,24,SG,14.0,1000000.0,10/18/96,https://a.espncdn.com/i/headshots/nba/players/full/3907823.png,Terance Mann,1,Florida State,"Brooklyn, NY",,41.0,6.0,8.8,0.9,1.9,46.8,0.2,0.5,35.0,0.4,0.7,66.7,0.2,1.1,1.3,1.3,0.1,0.3,1.1,0.4,2.4
361,Rodney McGruder,https://www.espn.com/nba/player/_/id/2488826/rodney-mcgruder,s:40~l:46~a:2488826,1b4ce6f3b90e0278facabfa0eaa58f3d,2488826,76.0,205.0,29,SG,19.0,4807693.0,07/29/91,https://a.espncdn.com/i/headshots/nba/players/full/2488826.png,Rodney McGruder,4,Kansas State,"Landover, MD",,218.0,116.0,21.5,2.2,5.4,41.2,0.9,2.6,33.6,0.5,0.8,64.3,0.9,2.2,3.1,1.3,0.2,0.5,1.6,0.7,5.9
362,Marcus Morris Sr.,https://www.espn.com/nba/player/_/id/6462/marcus-morris-sr,s:40~l:46~a:6462,e6b7e216b4f3ce030973cbbb157aaed4,6462,80.0,218.0,31,SF,31.0,15000000.0,09/02/89,https://a.espncdn.com/i/headshots/nba/players/full/6462.png,Marcus Morris Sr.,9,Kansas,"Philadelphia, PA",,607.0,354.0,27.0,4.4,10.2,43.2,1.5,4.0,36.7,1.8,2.3,75.9,1.0,3.7,4.7,1.5,0.3,0.7,2.2,1.2,12.1
363,Johnathan Motley,https://www.espn.com/nba/player/_/id/3059306/johnathan-motley,s:40~l:46~a:3059306,1cba9a3843376d4dcccce57715dc3e46,3059306,80.0,230.0,25,PF,15.0,0.0,05/04/95,https://a.espncdn.com/i/headshots/nba/players/full/3059306.png,Johnathan Motley,3,Baylor,"Houston, TX",,46.0,4.0,8.1,2.0,3.5,55.2,0.0,0.2,20.0,1.0,1.6,58.7,0.8,1.6,2.4,0.6,0.1,0.2,1.1,0.7,4.9
364,Joakim Noah,https://www.espn.com/nba/player/_/id/3224/joakim-noah,s:40~l:46~a:3224,350cde6f2a2bf0fc4f922f7ec39a4649,3224,83.0,230.0,35,C,55.0,,02/25/85,https://a.espncdn.com/i/headshots/nba/players/full/3224.png,Joakim Noah,13,Florida,"New York, NY",,672.0,512.0,27.7,3.3,6.8,49.1,0.0,0.0,0.0,2.1,2.9,70.0,3.2,5.8,9.0,2.8,1.3,0.8,2.8,1.7,8.8
